,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,date2,time,dragon_control,baron_control
55042,6645-8661,complete,https://lpl.qq.com/es/stats.shtml?bmid=6645,LPL,2020,Summer,0,2020-08-02 12:41:00,2,10.15,100,Blue,team,,Top Esports,,Twisted Fate,Karma,Ornn,Lee Sin,Graves,1812,0,8,22,21,8,22,1.0,1.0,1.0,0.0,0.0,,,,0.2649,0.9934,1.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,58960,1952.3179,,3118.9735,2749.6026,95,3.1457,46,1.5232,36,211.0,6.9868,52747,32887,1088.9735,,50735.0,-0.0797653,,,214,147,24,,16094.0,19438.0,360.0,16578.0,18119.0,330.0,-484.0,1319.0,30.0,26136.0,30864.0,555.0,26711.0,28959.0,533.0,-575.0,1905.0,22.0,2020-08-02,12:41:00,0.2,0.5
55763,6651-8696,complete,https://lpl.qq.com/es/stats.shtml?bmid=6651,LPL,2020,Summer,0,2020-08-05 11:06:00,1,10.15,200,Red,team,,Top Esports,,Twisted Fate,Galio,Graves,Ekko,Mordekaiser,1840,0,2,12,7,2,12,0.0,0.0,0.0,0.0,0.0,,,,0.0652,0.4565,1.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,29194,951.9783,,2224.663,1856.1848,111,3.6196,52,1.6957,41,221.0,7.2065,49408,29262,954.1957,,48250.0,-0.101944,,,219,155,19,,15684.0,19521.0,356.0,16677.0,19370.0,336.0,-993.0,151.0,20.0,23245.0,29443.0,541.0,28172.0,30514.0,523.0,-4927.0,-1071.0,18.0,2020-08-05,11:06:00,0.4,0.0
55786,6651-8697,complete,https://lpl.qq.com/es/stats.shtml?bmid=6651,LPL,2020,Summer,0,2020-08-05 11:55:00,2,10.15,100,Blue,team,,Top Esports,,Twisted Fate,Galio,Caitlyn,Bard,Leona,1680,1,24,7,46,24,7,1.0,0.0,0.0,0.0,0.0,,,,0.8571,1.1071,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,8.0,0.0,1.0,1.0,2.0,0.0,68187,2435.25,,3048.7143,2275.75,104,3.7143,55,1.9643,34,242.0,8.6429,57201,38687,1381.6786,,50200.0,0.163956,,,252,148,44,,17646.0,20536.0,371.0,15201.0,18161.0,336.0,2445.0,2375.0,35.0,30622.0,33795.0,559.0,24802.0,30529.0,535.0,5820.0,3266.0,24.0,2020-08-05,11:55:00,0.5,0.0
55799,6651-8699,complete,https://lpl.qq.com/es/stats.shtml?bmid=6651,LPL,2020,Summer,0,2020-08-05 12:41:00,3,10.15,200,Red,team,,Top Esports,,Twisted Fate,Galio,Caitlyn,Ornn,Tahm Kench,1806,1,17,6,42,17,6,2.0,1.0,0.0,0.0,0.0,,,,0.5648,0.7641,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,59122,1964.186,,2698.2392,2389.103,116,3.8538,68,2.2591,44,240.0,7.9734,60544,40745,1353.6545,,53883.0,0.137303,,,214,141,21,,15729.0,18182.0,321.0,17244.0,19142.0,325.0,-1515.0,-960.0,-4.0,24900.0,29965.0,560.0,26179.0,30248.0,537.0,-1279.0,-283.0,23.0,2020-08-05,12:41:00,0.25,1.0
55990,ESPORTSTMNT02/1403191,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1403191?gameHash=ecf42b15cdc6bfff,LCK,2020,Summer,0,2020-08-06 06:49:31,1,10.15,100,Blue,team,,DAMWON Gaming,,Azir,Caitlyn,Ezreal,Taric,Twisted Fate,1568,1,8,7,13,8,7,1.0,0.0,0.0,0.0,1.0,,,,0.3061,0.574,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,31263,1196.2883,,2424.6429,1788.3673,99,3.7883,52,1.9898,41,228.0,8.7245,51653,34281,1311.773,,46820.0,0.214759,,744.0,241,155,37,37.6913,16871.0,19355.0,342.0,15968.0,18581.0,333.0,903.0,774.0,9.0,27507.0,31265.0,549.0,23145.0,28539.0,522.0,4362.0,2726.0,27.0,2020-08-06,06:49:31,0.25,1.0
56075,ESPORTSTMNT02/1403220,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1403220?gameHash=d7c3129a358d9457,LCK,2020,Summer,0,2020-08-06 08:39:07,2,10.15,200,Red,team,,DAMWON Gaming,,Azir,Caitlyn,Twisted Fate,Leona,Braum,1852,0,3,15,5,3,15,0.0,0.0,0.0,0.0,0.0,,,,0.0972,0.5832,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,52356,1696.1987,,2794.2117,2307.1166,118,3.8229,43,1.3931,39,244.0,7.905,49869,29601,958.9957,,48875.0,-0.0539518,,864.0,187,147,8,34.0497,15848.0,20076.0,353.0,16542.0,20071.0,357.0,-694.0,5.0,-4.0,24792.0,31443.0,561.0,25115.0,31235.0,537.0,-323.0,208.0,24.0,2020-08-06,08:39:07,0.0,0.0
56146,ESPORTSTMNT02/1403226,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1403226?gameHash=3e3aa970457bf14a,LCK,2020,Summer,0,2020-08-06 09:35:41,3,10.15,100,Blue,team,,DAMWON Gaming,,Azir,Caitlyn,Ashe,Renekton,Ornn,1541,1,16,4,51,16,4,4.0,0.0,0.0,0.0,0.0,,,,0.623,0.7787,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,46807,1822.4659,,2283.6989,1371.512,90,3.5042,49,1.9079,27,230.0,8.9552,51706,34610,1347.5665,,43660.0,0.0823695,,686.0,242,148,29,36.1324,18002.0,19865.0,340.0,16143.0,18358.0,325.0,1859.0,1507.0,15.0,28517.0,31739.0,561.0,23636.0,28576.0,524.0,4881.0,3163.0,37.0,2020-08-06,09:35:41,1.0,1.0
56566,6654-8721,complete,https://lpl.qq.com/es/stats.shtml?bmid=6654,LPL,2020,Summer,0,2020-08-07 09:16:00,1,10.15,100,Blue,team,,Suning,,Kalista,Nidalee,LeBlanc,Volibear,Lee Sin,2101,0,9,13,18,9,13,1.0,0.0,0.0,0.0,0.0,,,,0.257,0.6283,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,67114,1916.6302,,2807.2632,2078.6387,125,3.5697,45,1.2851,52,274.0,7.8248,53740,30932,883.3508,,52613.0,-0.0736306,,,186,122,21,,15266.0,18296.0,307.0,16628.0,18886.0,332.0,-1362.0,-590.0,-25.0,22827.0,27834.0,493.0,26278.0,29767.0,518.0,-3451.0,-1933.0,-25.0,2020-08-07,09:16:00,0.4,0.0
56639,6654-8724,complete,https://lpl.qq.com/es/stats.shtml?bmid=6654,LPL,2020,Summer,0,2020-08-07 10:13:00,2,10.15,200,Red,team,,Suning,,Kalista,Nidalee,Lillia,Thresh,Nautilus,1901,1,17,9,46,17,9,1.0,0.0,0.0,0.0,1.0,,,,0.5366,0.8206,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,0.0,94890,2994.95,,3077.3908,2401.1362,94,2.9669,40,1.2625,38,202.0,6.3756,58786,38018,1199.9369,,52433.0,0.0337057,,,209,159,9,,15451.0,18371.0,281.0,17137.0,19331.0,336.0,-1686.0,-960.0,-55.0,24623.0,30244.0,465.0,27241.0,31367.0,550.0,-2618.0,-1123.0,-85.0,2020-08-07,10:13:00,0.4,1.0
56675,6654-8727,complete,https://lpl.qq.com/es/stats.shtml?bmid=6654,LPL,2020,Summer,0,2020-08-07 11:01:00,3,10.15,200,Red,team,,Suning,,Kalista,Nidalee,Lillia,Thresh,Nautilus,2144,1,14,15,25,14,15,0.0,0.0,0.0,0.0,1.0,,,,0.3918,0.8116,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,0.0,83579,2338.9646,,2602.9757,2226.8843,128,3.5821,58,1.6231,58,235.0,6.5765,63711,40464,1132.3881,,56913.0,-0.0625032,,,190,135,8,,14566.0,17006.0,282.0,16459.0,18871.0,323.0,-1893.0,-1865.0,-41.0,23609.0,26608.0,466.0,25620.0,29744.0,517.0,-2011.0,-3136.0,-51.0,2020-08-07,11:01:00,0.4,1.0
56926,ESPORTSTMNT05/1540336,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1540336?gameHash=3cc7be62419330f3,LEC,2020,Summer,0,2020-08-07 19:18:12,1,10.15,100,Blue,team,,G2 Esports,,Yuumi,Karma,Sett,Renekton,Mordekaiser,2147,1,19,9,32,19,9,1.0,0.0,0.0,0.0,0.0,,,,0.531,0.7825,1.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,81507,2277.7923,,3093.7867,3478.5189,140,3.9124,50,1.3973,55,297.0,8.3,69507,46230,1291.9422,,62200.0,0.145567,,998.0,288,154,58,35.9385,15988.0,18633.0,351.0,14569.0,17719.0,314.0,1419.0,914.0,37.0,24845.0,29492.0,559.0,22949.0,29435.0,533.0,1896.0,57.0,26.0,2020-08-07,19:18:12,0.5,1.0
57202,ESPORTSTMNT02/1403931,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1403931?gameHash=e6127891c5c97a41,LCK,2020,Summer,0,2020-08-08 09:49:03,1,10.15,100,Blue,team,,DAMWON Gaming,,Karma,Caitlyn,Volibear,Sylas,Gnar,1790,1,19,7,50,19,7,3.0,0.0,0.0,0.0,0.0,,,,0.6369,0.8715,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,2.0,0.0,71452,2395.0391,,2276.3799,1540.0559,129,4.324,58,1.9441,41,253.0,8.4804,59402,39766,1332.9385,,52575.0,0.0680906,,812.0,231,145,20,34.9609,15994.0,18513.0,341.0,16401.0,18797.0,319.0,-407.0,-284.0,22.0,26537.0,31309.0,539.0,25976.0,29946.0,527.0,561.0,1363.0,12.0,2020-08-08,09:49:03,0.5,1.0
57286,6658-8746,complete,https://lpl.qq.com/es/stats.shtml?bmid=6658,LPL,2020,Summer,0,2020-08-08 10:59:00,1,10.15,100,Blue,team,,Top Esports,,Galio,Sett,Twisted Fate,Renekton,Olaf,2183,1,19,12,53,19,12,1.0,1.0,0.0,0.0,0.0,,,,0.5222,0.852,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,82655,2271.782,,2149.4732,2923.2066,154,4.2327,68,1.869,52,347.0,9.5373,72378,48733,1339.432,,64313.0,0.07138889999999999,,,287,156,52,,15196.0,17804.0,340.0,15641.0,18150.0,321.0,-445.0,-346.0,19.0,25500.0,28945.0,551.0,24538.0,28870.0,517.0,962.0,75.0,34.0,2020-08-08,10:59:00,0.5,1.0
57323,ESPORTSTMNT02/1403961,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1403961?gameHash=da8603dd97863544,LCK,2020,Summer,0,2020-08-08 11:39:24,2,10.15,200,Red,team,,DAMWON Gaming,,Volibear,Sett,Senna,Rek'Sai,Illaoi,1548,1,20,6,43,20,6,1.0,0.0,0.0,0.0,1.0,,,,0.7752,1.0078,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,1.0,0.0,53604,2077.6744,,2640.6977,1945.7364,90,3.4884,41,1.5891,29,204.0,7.907,54740,37572,1456.2791,,47843.0,0.24831399999999998,,728.0,185,113,21,35.3876,16093.0,19189.0,316.0,14862.0,18316.0,337.0,1231.0,873.0,-21.0,25044.0,30663.0,531.0,23297.0,30084.0,553.0,1747.0,579.0,-22.0,2020-08-08,11:39:24,1.0,1.0
57347,6658-8748,complete,https://lpl.qq.com/es/stats.shtml?bmid=6658,LPL,2020,Summer,0,2020-08-08 11:53:00,2,10.15,200,Red,team,,Top Esports,,Galio,Sett,Twisted Fate,Lillia,Thresh,1402,0,7,15,10,7,15,0.0,0.0,0.0,0.0,0.0,,,,0.2996,0.9415,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,33930,1452.0685,,2488.7589,1750.0571,80,3.4237,27,1.1555,27,150.0,6.4194,36993,21315,912.1969,,35400.0,-0.15565,,,118,92,2,,14298.0,16619.0,294.0,16287.0,18768.0,317.0,-1989.0,-2149.0,-23.0,22470.0,27267.0,484.0,26940.0,30659.0,527.0,-4470.0,-3392.0,-43.0,2020-08-08,11:53:00,0.0,0.0
57359,6658-8749,complete,https://lpl.qq.com/es/stats.shtml?bmid=6658,LPL,2020,Summer,0,2020-08-08 12:32:00,3,10.15,200,Red,team,,Top Esports,,Galio,Sett,Twisted Fate,Karma,Nautilus,2182,1,18,10,37,18,10,3.0,0.0,0.0,0.0,1.0,,,,0.495,0.7699,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,1.0,0.0,72361,1989.7617,,2739.2667,2521.7324,138,3.7947,63,1.7324,50,311.0,8.5518,70483,46849,1288.2401,,62600.0,0.11602699999999999,,,279,178,28,,16591.0,18856.0,355.0,14832.0,18326.0,296.0,1759.0,530.0,59.0,24895.0,27037.0,519.0,22700.0,28564.0,466.0,2195.0,-1527.0,53.0,2020-08-08,12:32:00,0.6,1.0
57515,ESPORTSTMNT05/1540418,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1540418?gameHash=474be39d007b5d82,LEC,2020,Summer,0,2020-08-08 17:09:10,1,10.15,200,Red,team,,G2 Esports,,Thresh,Gangplank,Fiddlesticks,Azir,Lee Sin,2244,1,25,19,41,25,19,2.0,1.0,1.0,0.0,1.0,,,,0.6684,1.1765,1.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,120410,3219.5187,,3926.4706,4005.8824,127,3.3957,50,1.3369,56,292.0,7.8075,73105,48838,1305.8289,,68395.0,0.090791,,921.0,273,143,46,31.9251,16392.0,18473.0,309.0,14753.0,18160.0,320.0,1639.0,313.0,-11.0,26625.0,29646.0,524.0,22496.0,28652.0,504.0,4129.0,994.0,20.0,2020-08-08,17:09:10,0.6666666666666666,1.0
58055,6660-8768,complete,https://lpl.qq.com/es/stats.shtml?bmid=6660,LPL,2020,Summer,0,2020-08-09 13:35:00,1,10.15,200,Red,team,,Suning,,Blitzcrank,Senna,Ezreal,Lucian,Sett,2012,1,19,11,47,19,11,0.0,0.0,0.0,0.0,0.0,,,,0.5666,0.8946,0.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,9.0,4.0,1.0,1.0,3.0,0.0,65750,1960.7356,,2696.3618,1644.1252,117,3.4891,56,1.67,46,285.0,8.499,62470,40570,1209.841,,60243.0,0.145922,,,229,138,33,,15899.0,18041.0,312.0,15512.0,17532.0,295.0,387.0,509.0,17.0,25244.0,28577.0,461.0,23642.0,26637.0,432.0,1602.0,1940.0,29.0,2020-08-09,13:35:00,0.4,1.0
58103,6660-8769,complete,https://lpl.qq.com/es/stats.shtml?bmid=6660,LPL,2020,Summer,0,2020-08-09 14:27:00,2,10.15,200,Red,team,,Suning,,Blitzcrank,Senna,Ezreal,Lucian,Sett,2239,0,15,26,27,15,26,0.0,0.0,0.0,0.0,1.0,,,,0.402,1.0987,1.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,9.0,1.0,1.0,0.0,1.0,81625,2187.3604,,3456.2305,2621.4024,127,3.4033,68,1.8222,51,293.0,7.8517,65779,41563,1113.7919,,63733.0,-0.00769002,,,231,164,14,,16020.0,16440.0,277.0,15879.0,16523.0,284.0,141.0,-83.0,-7.0,25325.0,27424.0,483.0,25892.0,28561.0,448.0,-567.0,-1137.0,35.0,2020-08-09,14:27:00,0.5,0.6666666666666666
58150,6660-8770,complete,https://lpl.qq.com/es/stats.shtml?bmid=6660,LPL,2020,Summer,0,2020-08-09 15:31:00,3,10.15,100,Blue,team,,Suning,,Senna,Cassiopeia,Lillia,Karma,Mordekaiser,1766,1,26,12,64,26,12,5.0,1.0,0.0,0.0,1.0,,,,0.8834,1.2911,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,0.0,67563,2295.4587,,3478.0634,3526.8516,107,3.6353,40,1.359,49,229.0,7.7803,60544,41153,1398.1767,,54650.0,0.143242,,,206,138,17,,16956.0,19154.0,330.0,15498.0,18602.0,322.0,1458.0,552.0,8.0,27983.0,30108.0,470.0,25527.0,28123.0,460.0,2456.0,1985.0,10.0,2020-08-09,15:31:00,0.5,1.0
58210,ESPORTSTMNT05/1530436,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1530436?gameHash=cc2400cb51a32265,LEC,2020,Summer,0,2020-08-09 17:08:48,1,10.15,100,Blue,team,,G2 Esports,,Karma,Senna,Morgana,Tahm Kench,Nautilus,1674,1,17,12,39,17,12,2.0,0.0,0.0,0.0,1.0,,,,0.6093,1.0394,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,2.0,0.0,62237,2230.7168,,2935.233,2736.5233,80,2.8674,28,1.0036,34,184.0,6.595,55289,36836,1320.2867,,50333.0,0.0897852,,726.0,201,95,55,33.2258,16121.0,17727.0,321.0,14431.0,17501.0,304.0,1690.0,226.0,17.0,25610.0,27152.0,497.0,24117.0,28671.0,485.0,1493.0,-1519.0,12.0,2020-08-09,17:08:48,0.75,1.0
60239,ESPORTSTMNT02/1415076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1415076?gameHash=f5f317d64271a508,LCK,2020,Summer,0,2020-08-15 05:57:10,1,10.15,200,Red,team,,DAMWON Gaming,,Volibear,Karma,Caitlyn,Bard,Olaf,1674,1,15,8,28,15,8,0.0,0.0,0.0,0.0,1.0,,,,0.5376,0.8244,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,48461,1736.9534,,3142.0072,2251.6487,87,3.1183,42,1.5054,28,214.0,7.6703,54696,36243,1299.0323,,49625.0,0.198228,,745.0,232,120,56,35.0179,15791.0,18962.0,338.0,14640.0,17245.0,309.0,1151.0,1717.0,29.0,26712.0,32242.0,553.0,23389.0,28369.0,504.0,3323.0,3873.0,49.0,2020-08-15,05:57:10,0.3333333333333333,1.0
60334,ESPORTSTMNT02/1415086,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1415086?gameHash=9f4f3d10145e545f,LCK,2020,Summer,0,2020-08-15 08:35:48,2,10.15,100,Blue,team,,DAMWON Gaming,,Lucian,Bard,Azir,Olaf,Nautilus,1375,1,20,5,28,20,5,3.0,0.0,0.0,0.0,1.0,,,,0.8727,1.0909,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,64521,2815.4618,,3329.4982,2198.6618,63,2.7491,31,1.3527,22,151.0,6.5891,50435,35032,1528.6691,,42930.0,0.256119,,597.0,205,95,43,34.9964,20627.0,21159.0,348.0,15378.0,18099.0,281.0,5249.0,3060.0,67.0,32379.0,34910.0,555.0,22390.0,26871.0,424.0,9989.0,8039.0,131.0,2020-08-15,08:35:48,0.6666666666666666,1.0
60394,6682-8833,complete,https://lpl.qq.com/es/stats.shtml?bmid=6682,LPL,2020,Summer,1,2020-08-15 09:18:00,1,10.16,100,Blue,team,,Suning,,Sett,Nidalee,Renekton,Ornn,Tahm Kench,1966,0,9,14,17,9,14,0.0,0.0,0.0,0.0,0.0,,,,0.2747,0.7019,1.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,0.0,1.0,55192,1684.3947,,2551.7701,2840.7833,104,3.174,57,1.7396,41,253.0,7.7213,55078,33647,1026.8667,,53000.0,-0.0361278,,,219,142,14,,16504.0,19736.0,362.0,15810.0,18308.0,321.0,694.0,1428.0,41.0,26950.0,31312.0,543.0,23954.0,29417.0,492.0,2996.0,1895.0,51.0,2020-08-15,09:18:00,0.6,0.0
60454,6682-8834,complete,https://lpl.qq.com/es/stats.shtml?bmid=6682,LPL,2020,Summer,1,2020-08-15 10:13:00,2,10.16,100,Blue,team,,Suning,,Sett,Nidalee,Graves,Ornn,Tahm Kench,1810,1,17,13,36,17,13,1.0,0.0,0.0,0.0,1.0,,,,0.5635,0.9945,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,4.0,1.0,1.0,2.0,0.0,66040,2189.1713,,3254.3536,2448.5967,108,3.5801,44,1.4586,42,247.0,8.1878,57866,38026,1260.5304,,50575.0,0.010175100000000001,,,207,116,35,,15853.0,19322.0,344.0,15392.0,18656.0,311.0,461.0,666.0,33.0,25879.0,30885.0,563.0,24155.0,29699.0,514.0,1724.0,1186.0,49.0,2020-08-15,10:13:00,0.5,1.0
60527,6682-8838,complete,https://lpl.qq.com/es/stats.shtml?bmid=6682,LPL,2020,Summer,1,2020-08-15 11:04:00,3,10.16,200,Red,team,,Suning,,Sett,Nidalee,Graves,Yuumi,Lillia,2080,1,26,11,54,26,11,1.0,0.0,0.0,0.0,0.0,,,,0.75,1.0673,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,2.0,0.0,104629,3018.1442,,3152.6538,3413.3365,132,3.8077,59,1.7019,52,262.0,7.5577,65437,42843,1235.8558,,60683.0,0.11645499999999999,,,223,120,40,,17696.0,18586.0,317.0,15696.0,17551.0,317.0,2000.0,1035.0,0.0,29056.0,29330.0,503.0,25490.0,28712.0,502.0,3566.0,618.0,1.0,2020-08-15,11:04:00,1.0,1.0
60610,6682-8839,complete,https://lpl.qq.com/es/stats.shtml?bmid=6682,LPL,2020,Summer,1,2020-08-15 11:58:00,4,10.16,100,Blue,team,,Suning,,Sett,Nidalee,Graves,Ornn,Mordekaiser,1350,1,15,3,39,15,3,3.0,1.0,0.0,0.0,0.0,,,,0.6667,0.8,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,34722,1543.2,,2206.4,1589.3333,61,2.7111,23,1.0222,25,131.0,5.8222,44611,29463,1309.4667,,38600.0,0.22687,,,166,83,37,,16144.0,15971.0,269.0,14183.0,15002.0,254.0,1961.0,969.0,15.0,25730.0,26791.0,468.0,22186.0,25005.0,434.0,3544.0,1786.0,34.0,2020-08-15,11:58:00,1.0,1.0
62638,ESPORTSTMNT03/1431586,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1431586?gameHash=7c05342d272466ca,LCK,2020,Summer,0,2020-08-20 06:43:58,1,10.16,100,Blue,team,,DAMWON Gaming,,Caitlyn,Lucian,Renekton,Vladimir,Ornn,1757,1,17,4,44,17,4,2.0,1.0,0.0,0.0,1.0,,,,0.5805,0.7171,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,3.0,0.0,53719,1834.4565,,2282.527,1752.9084,91,3.1076,61,2.0831,41,262.0,8.9471,60615,41316,1410.905,,53658.0,0.189385,,810.0,236,164,8,35.72,15388.0,18878.0,337.0,15208.0,18414.0,351.0,180.0,464.0,-14.0,25486.0,31231.0,531.0,22990.0,29388.0,559.0,2496.0,1843.0,-28.0,2020-08-20,06:43:58,0.5,1.0
