gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
5962-7329,complete,https://lpl.qq.com/es/stats.shtml?bmid=5962,LPL,2020,Spring,0,3/12/2020 12:09,2,10.04,6,Red,top,Biubiu,Suning,Ornn,Sett,Aphelios,Rek'Sai,Fiora,Rumble,1692,1,2,2,11,19,10,0,0,0,0,0,0,0,0,0.6738,1.0284,,,,,,,,,,,,,,,,,,,,,,,,,,14514,514.6809,0.228179,877.9433,1256.2057,12,0.4255,6,0.2128,2,35,1.2411,9609,5882,208.5816,0.178517,7850,,171,163,8,4,0,6.0638,3028,3839,61,2865,3643,65,163,196,-4,4685,6689,113,4965,6240,103,-280,449,10
5962-7329,complete,https://lpl.qq.com/es/stats.shtml?bmid=5962,LPL,2020,Spring,0,3/12/2020 12:09,2,10.04,7,Red,jng,SofM,Suning,Jarvan IV,Sett,Aphelios,Rek'Sai,Fiora,Rumble,1692,1,3,3,14,19,10,0,0,0,0,0,0,0,0,0.6738,1.0284,,,,,,,,,,,,,,,,,,,,,,,,,,11604,411.4894,0.18243,955.922,919.078,35,1.2411,21,0.7447,15,81,2.8723,10180,6453,228.8298,0.195848,8450,,154,29,125,82,11,5.461,3242,3571,66,3294,3415,54,-52,156,12,4963,5886,109,5004,5313,89,-41,573,20
5962-7329,complete,https://lpl.qq.com/es/stats.shtml?bmid=5962,LPL,2020,Spring,0,3/12/2020 12:09,2,10.04,8,Red,mid,Angel,Suning,Azir,Sett,Aphelios,Rek'Sai,Fiora,Rumble,1692,1,6,2,5,19,10,1,0,0,0,0,0,0,0,0.6738,1.0284,,,,,,,,,,,,,,,,,,,,,,,,,,16040,568.7943,0.25217,366.773,385.3546,14,0.4965,8,0.2837,5,29,1.0284,12073,8346,295.9574,0.253303,8725,,218,202,16,8,0,7.7305,3847,4744,89,4114,4588,65,-267,156,24,5525,7299,140,5838,7017,117,-313,282,23
5962-7329,complete,https://lpl.qq.com/es/stats.shtml?bmid=5962,LPL,2020,Spring,0,3/12/2020 12:09,2,10.04,9,Red,bot,huanfeng,Suning,Jhin,Sett,Aphelios,Rek'Sai,Fiora,Rumble,1692,1,6,1,8,19,10,1,0,0,0,0,0,0,0,0.6738,1.0284,,,,,,,,,,,,,,,,,,,,,,,,,,16788,595.3191,0.263929,333.4397,332.6241,14,0.4965,8,0.2837,5,30,1.0638,12473,8746,310.1418,0.265443,12425,,256,236,20,20,0,9.078,3506,3575,89,3434,3339,80,72,236,9,5548,5840,150,5383,5754,139,165,86,11
5962-7329,complete,https://lpl.qq.com/es/stats.shtml?bmid=5962,LPL,2020,Spring,0,3/12/2020 12:09,2,10.04,10,Red,sup,SwordArt,Suning,Tahm Kench,Sett,Aphelios,Rek'Sai,Fiora,Rumble,1692,1,2,2,10,19,10,0,0,0,0,0,0,0,1,0.6738,1.0284,,,,,,,,,,,,,,,,,,,,,,,,,,4662,165.3191,0.0732927,420.6383,527.1986,40,1.4184,7,0.2482,12,60,2.1277,7249,3522,124.8936,0.106889,5400,,27,27,0,0,0,0.9574,2157,2320,13,2494,2673,12,-337,-353,1,3203,3602,21,3547,3474,22,-344,128,-1
5968-7340,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:05,1,10.04,6,Red,top,Biubiu,Suning,Janna,Rek'Sai,Elise,Aphelios,Qiyana,Sejuani,1805,1,0,0,14,18,4,0,0,0,0,0,0,0,0,0.5983,0.7313,,,,,,,,,,,,,,,,,,,,,,,,,,9664,321.241,0.157646,210.1496,133.5291,40,1.3296,11,0.3657,14,79,2.626,8417,4459,148.2216,0.121933,7675,,63,63,0,0,0,2.0942,2967,3778,24,2835,3773,59,132,5,-35,4149,4882,39,4041,5377,84,108,-495,-45
5968-7340,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:05,1,10.04,7,Red,jng,SofM,Suning,Jarvan IV,Rek'Sai,Elise,Aphelios,Qiyana,Sejuani,1805,1,1,1,15,18,4,0,0,0,0,1,0,1,0,0.5983,0.7313,,,,,,,,,,,,,,,,,,,,,,,,,,6511,216.4321,0.106212,870.5485,1039.8116,37,1.2299,18,0.5983,15,74,2.4598,10237,6279,208.7202,0.171699,9575,,181,32,149,78,23,6.0166,3549,3411,68,3074,3212,62,475,199,6,5086,5386,102,4740,5634,108,346,-248,-6
5968-7340,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:05,1,10.04,8,Red,mid,Angel,Suning,Kassadin,Rek'Sai,Elise,Aphelios,Qiyana,Sejuani,1805,1,12,0,5,18,4,3,2,0,0,1,1,0,0,0.5983,0.7313,,,,,,,,,,,,,,,,,,,,,,,,,,18968,630.5152,0.309419,594.0831,645.6731,17,0.5651,4,0.133,11,25,0.831,15624,11666,387.7895,0.319001,13925,,265,232,33,20,4,8.8089,4099,4565,80,3410,4870,95,689,-305,-15,6177,6777,124,4919,6745,140,1258,32,-16
5968-7340,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:05,1,10.04,9,Red,bot,huanfeng,Suning,Miss Fortune,Rek'Sai,Elise,Aphelios,Qiyana,Sejuani,1805,1,4,1,12,18,4,0,0,0,0,1,0,1,0,0.5983,0.7313,,,,,,,,,,,,,,,,,,,,,,,,,,22675,753.7396,0.36989,261.8061,399.4571,12,0.3989,10,0.3324,4,32,1.0637,14637,10679,354.9806,0.292013,13000,,337,288,49,33,9,11.2022,3524,3139,79,2253,2482,6,1271,657,73,5591,5346,137,3219,3502,9,2372,1844,128
5968-7340,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:05,1,10.04,10,Red,sup,SwordArt,Suning,Leona,Rek'Sai,Elise,Aphelios,Qiyana,Sejuani,1805,1,1,2,12,18,4,0,0,0,0,1,0,1,0,0.5983,0.7313,,,,,,,,,,,,,,,,,,,,,,,,,,3484,115.8116,0.0568334,415.8449,631.0139,40,1.3296,9,0.2992,13,75,2.4931,7445,3487,115.9114,0.0953542,6875,,36,36,0,0,0,1.1967,2297,2383,14,2595,2740,55,-298,-357,-41,3384,3173,24,3795,4274,79,-411,-1101,-55
5968-7341,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:51,2,10.04,6,Red,top,Biubiu,Suning,Janna,Rek'Sai,Elise,Aphelios,Qiyana,Gragas,1691,1,1,1,12,17,4,0,0,0,0,0,0,0,0,0.6032,0.7451,,,,,,,,,,,,,,,,,,,,,,,,,,8764,310.9639,0.164814,222.1171,144.8019,29,1.029,7,0.2484,6,56,1.987,8918,5193,184.2578,0.149618,7150,,77,77,0,0,0,2.7321,2867,4371,30,3151,4431,81,-284,-60,-51,4292,5893,48,5698,7467,122,-1406,-1574,-74
5968-7341,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:51,2,10.04,7,Red,jng,SofM,Suning,Jarvan IV,Rek'Sai,Elise,Aphelios,Qiyana,Gragas,1691,1,1,0,14,17,4,0,0,0,0,1,0,1,0,0.6032,0.7451,,,,,,,,,,,,,,,,,,,,,,,,,,5283,187.4512,0.0993512,794.7605,895.4228,36,1.2774,15,0.5322,13,69,2.4483,9925,6200,219.9882,0.178632,8725,,144,21,123,70,9,5.1094,3680,3182,55,3311,3678,71,369,-496,-16,5143,5009,88,4939,5870,113,204,-861,-25
5968-7341,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:51,2,10.04,8,Red,mid,Angel,Suning,Kassadin,Rek'Sai,Elise,Aphelios,Qiyana,Gragas,1691,1,9,0,4,17,4,3,1,0,0,0,0,0,0,0.6032,0.7451,,,,,,,,,,,,,,,,,,,,,,,,,,18534,657.6227,0.348547,637.5044,466.2685,8,0.2839,3,0.1064,6,14,0.4967,14092,10367,367.8415,0.298695,12150,,264,236,28,21,0,9.3672,3904,4596,74,3482,4221,83,422,375,-9,6466,7636,138,5737,6348,127,729,1288,11
5968-7341,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:51,2,10.04,9,Red,bot,huanfeng,Suning,Miss Fortune,Rek'Sai,Elise,Aphelios,Qiyana,Gragas,1691,1,6,1,7,17,4,2,0,0,0,1,1,0,0,0.6032,0.7451,,,,,,,,,,,,,,,,,,,,,,,,,,16903,599.7516,0.317875,260.2957,330.1597,10,0.3548,9,0.3193,2,33,1.1709,13686,9961,353.4358,0.286997,11050,,305,271,34,29,0,10.822,3635,3084,80,2054,2428,12,1581,656,68,5740,5444,138,3150,3866,20,2590,1578,118
5968-7341,complete,https://lpl.qq.com/es/stats.shtml?bmid=5968,LPL,2020,Spring,0,3/14/2020 10:51,2,10.04,10,Red,sup,SwordArt,Suning,Leona,Rek'Sai,Elise,Aphelios,Qiyana,Gragas,1691,1,0,2,13,17,4,0,0,0,0,1,0,1,0,0.6032,0.7451,,,,,,,,,,,,,,,,,,,,,,,,,,3691,130.9639,0.0694123,410.9521,506.2921,52,1.8451,7,0.2484,15,66,2.3418,6712,2987,105.9846,0.0860569,5825,,26,26,0,0,0,0.9225,2410,2825,14,2552,2914,52,-142,-89,-38,3457,3562,21,3932,4244,74,-475,-682,-53
5982-7375,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 10:39,1,10.05,6,Red,top,Biubiu,Suning,Ornn,Sett,Aphelios,Varus,Gragas,Sylas,1184,0,0,5,1,3,20,0,0,0,0,0,0,0,0,0.152,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,6053,306.7399,0.182925,584.0878,453.4966,5,0.2534,2,0.1014,1,7,0.3547,5201,2510,127.1959,0.177248,4725,,115,114,1,0,0,5.8277,3099,4692,76,3731,5216,101,-632,-524,-25,4250,6239,99,6925,8144,155,-2675,-1905,-56
5982-7375,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 10:39,1,10.05,7,Red,jng,SofM,Suning,Taliyah,Sett,Aphelios,Varus,Gragas,Sylas,1184,0,0,3,2,3,20,0,0,0,0,1,0,1,0,0.152,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,5252,266.1486,0.158719,622.9054,233.6655,9,0.4561,3,0.152,5,22,1.1149,5622,2931,148.5304,0.206977,4910,,118,17,101,69,13,5.9797,3001,3118,58,3412,3370,61,-411,-252,-3,4498,5158,97,5030,5148,82,-532,10,15
5982-7375,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 10:39,1,10.05,8,Red,mid,Angel,Suning,Pantheon,Sett,Aphelios,Varus,Gragas,Sylas,1184,0,1,4,1,3,20,0,0,0,0,0,0,0,0,0.152,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,6855,347.3818,0.207162,597.5169,354.1216,9,0.4561,3,0.152,4,19,0.9628,6077,3386,171.5878,0.239107,5725,,145,145,0,0,0,7.348,3496,5130,96,4087,5081,97,-591,49,-1,4913,7032,135,8106,8548,160,-3193,-1516,-25
5982-7375,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 10:39,1,10.05,9,Red,bot,huanfeng,Suning,Miss Fortune,Sett,Aphelios,Varus,Gragas,Sylas,1184,0,1,3,1,3,20,0,0,0,0,1,1,0,0,0.152,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,8855,448.7331,0.267604,397.0946,243.3953,11,0.5574,4,0.2027,5,19,0.9628,6501,3810,193.0743,0.269048,5875,,149,149,0,0,0,7.5507,3665,3033,79,2064,2714,3,1601,319,76,5358,4765,122,3521,4759,10,1837,6,112
5982-7375,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 10:39,1,10.05,10,Red,sup,SwordArt,Suning,Blitzcrank,Sett,Aphelios,Varus,Gragas,Sylas,1184,0,1,5,1,3,20,0,0,0,0,1,0,1,0,0.152,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,6075,307.8547,0.18359,537.6182,373.0236,25,1.2669,2,0.1014,5,34,1.723,4215,1524,77.2297,0.107621,3425,,22,22,0,0,0,1.1149,2167,2571,12,2965,2871,72,-798,-300,-60,3131,3544,19,4842,4898,102,-1711,-1354,-83
5982-7376,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 11:17,2,10.05,1,Blue,top,Biubiu,Suning,Sett,Olaf,Elise,Varus,Kassadin,Sylas,1709,0,1,4,1,9,26,0,0,0,0,0,0,0,0,0.316,1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,11036,387.4547,0.254879,726.2844,799.3798,13,0.4564,8,0.2809,5,30,1.0532,8767,5005,175.7168,0.191367,8675,,194,182,12,4,0,6.811,3347,4742,82,2812,4477,64,535,265,18,4936,6197,101,4919,6957,98,17,-760,3
5982-7376,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 11:17,2,10.05,2,Blue,jng,SofM,Suning,Gragas,Olaf,Elise,Varus,Kassadin,Sylas,1709,0,2,3,4,9,26,0,0,0,0,0,0,0,1,0.316,1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,9697,340.4447,0.223954,644.6928,367.0919,31,1.0884,14,0.4915,11,66,2.3171,8312,4550,159.7425,0.17397,7710,,143,39,104,81,5,5.0205,3199,3199,56,2736,3146,55,463,53,1,5064,5268,81,4357,5026,76,707,242,5
5982-7376,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 11:17,2,10.05,3,Blue,mid,Angel,Suning,Galio,Olaf,Elise,Varus,Kassadin,Sylas,1709,0,2,6,5,9,26,1,0,0,0,0,0,0,0,0.316,1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,10252,359.9298,0.236772,589.1867,657.1913,15,0.5266,1,0.0351,6,21,0.7373,8265,4503,158.0925,0.172173,7800,,169,161,8,8,0,5.9333,3843,4465,82,3456,4514,81,387,-49,1,5275,6610,109,6268,7499,130,-993,-889,-21
5982-7376,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 11:17,2,10.05,4,Blue,bot,huanfeng,Suning,Draven,Olaf,Elise,Varus,Kassadin,Sylas,1709,0,4,5,2,9,26,1,1,0,0,0,0,0,0,0.316,1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,9787,343.6044,0.226033,383.0661,297.9637,9,0.316,15,0.5266,1,35,1.2288,13468,9706,340.7607,0.371108,13400,,264,220,44,42,0,9.2686,3854,2994,82,5278,3634,83,-1424,-640,-1,6752,4992,127,7813,5795,128,-1061,-803,-1
5982-7376,complete,https://lpl.qq.com/es/stats.shtml?bmid=5982,LPL,2020,Spring,0,3/19/2020 11:17,2,10.05,5,Blue,sup,SwordArt,Suning,Leona,Olaf,Elise,Varus,Kassadin,Sylas,1709,0,0,8,7,9,26,0,0,0,0,0,0,0,0,0.316,1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,2527,88.7185,0.0583616,483.4406,768.7654,38,1.3341,16,0.5617,11,74,2.598,6152,2390,83.9087,0.0913826,5850,,36,36,0,0,0,1.2639,2319,2671,11,2735,3059,11,-416,-388,0,3613,4058,19,4315,4702,19,-702,-644,0
5990-7393,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 7:58,1,10.05,6,Red,top,Biubiu,Suning,Ornn,Aphelios,Senna,Lee Sin,Pantheon,Qiyana,2431,0,1,6,7,17,27,0,0,0,0,0,0,0,0,0.4196,1.086,,,,,,,,,,,,,,,,,,,,,,,,,,13232,326.5817,0.157674,894.9404,1510.0206,18,0.4443,3,0.074,4,33,0.8145,11206,5971,147.3715,0.140152,10650,,220,208,12,11,0,5.4299,3392,4479,77,3401,4730,77,-9,-251,0,4984,6845,109,5385,7165,121,-401,-320,-12
5990-7393,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 7:58,1,10.05,7,Red,jng,SofM,Suning,Jarvan IV,Aphelios,Senna,Lee Sin,Pantheon,Qiyana,2431,0,0,6,15,17,27,0,0,0,0,0,0,0,0,0.4196,1.086,,,,,,,,,,,,,,,,,,,,,,,,,,9567,236.1251,0.114001,841.8511,1101.6207,63,1.5549,24,0.5923,26,112,2.7643,11950,6715,165.7343,0.157615,10715,,199,34,165,100,22,4.9116,3205,3597,65,3437,3053,47,-232,544,18,5363,5955,98,4917,5117,84,446,838,14
5990-7393,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 7:58,1,10.05,8,Red,mid,Angel,Suning,Galio,Aphelios,Senna,Lee Sin,Pantheon,Qiyana,2431,0,6,6,8,17,27,0,0,0,0,0,0,0,1,0.4196,1.086,,,,,,,,,,,,,,,,,,,,,,,,,,26953,665.2324,0.321175,491.4768,765.9317,22,0.543,3,0.074,9,37,0.9132,15716,10481,258.6837,0.246009,15375,,271,263,8,4,4,6.6886,3202,4488,75,3523,4731,90,-321,-243,-15,6028,7557,125,5831,7270,142,197,287,-17
5990-7393,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 7:58,1,10.05,9,Red,bot,huanfeng,Suning,Varus,Aphelios,Senna,Lee Sin,Pantheon,Qiyana,2431,0,9,4,4,17,27,2,0,0,0,0,0,0,0,0.4196,1.086,,,,,,,,,,,,,,,,,,,,,,,,,,27476,678.1407,0.327407,308.8359,563.768,14,0.3455,20,0.4936,6,55,1.3575,21102,15867,391.6166,0.372427,21250,,431,379,52,32,5,10.6376,4078,3265,83,3531,2909,66,547,356,17,7471,5377,136,5482,5116,117,1989,261,19
5990-7393,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 7:58,1,10.05,10,Red,sup,SwordArt,Suning,Tahm Kench,Aphelios,Senna,Lee Sin,Pantheon,Qiyana,2431,0,1,5,12,17,27,0,0,0,0,0,0,0,0,0.4196,1.086,,,,,,,,,,,,,,,,,,,,,,,,,,6692,165.1666,0.0797426,525.4381,906.3677,66,1.629,5,0.1234,20,93,2.2954,8805,3570,88.1119,0.0837971,8050,,29,25,4,0,0,0.7158,2199,2840,11,2155,2517,9,44,323,2,4019,4693,20,3152,3581,19,867,1112,1
5990-7394,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 8:56,2,10.05,1,Blue,top,Biubiu,Suning,Kennen,Senna,Mordekaiser,Olaf,Elise,Kassadin,1853,1,5,3,6,19,9,2,0,0,0,0,0,0,0,0.6152,0.9066,,,,,,,,,,,,,,,,,,,,,,,,,,11202,362.7199,0.169253,574.6789,357.442,8,0.259,5,0.1619,3,24,0.7771,12762,8706,281.8996,0.212201,11375,,234,216,18,13,0,7.5769,3151,4171,77,2953,4570,75,198,-399,2,4915,6498,116,5145,7096,117,-230,-598,-1
5990-7394,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 8:56,2,10.05,2,Blue,jng,SofM,Suning,Jarvan IV,Senna,Mordekaiser,Olaf,Elise,Kassadin,1853,1,1,2,18,19,9,0,0,0,0,0,0,0,0,0.6152,0.9066,,,,,,,,,,,,,,,,,,,,,,,,,,5734,185.6665,0.0866359,739.3632,833.4593,54,1.7485,22,0.7124,17,106,3.4323,10858,6802,220.2482,0.165794,9525,,150,25,125,86,13,4.857,3232,3076,61,3237,2972,58,-5,104,3,4610,4565,83,4894,5018,91,-284,-453,-8
5990-7394,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 8:56,2,10.05,3,Blue,mid,Angel,Suning,Zoe,Senna,Mordekaiser,Olaf,Elise,Kassadin,1853,1,8,1,8,19,9,2,0,0,0,0,0,0,0,0.6152,0.9066,,,,,,,,,,,,,,,,,,,,,,,,,,22532,729.5845,0.34044,227.9547,105.85,17,0.5505,5,0.1619,7,34,1.1009,14192,10136,328.2029,0.247055,12385,,279,255,24,16,4,9.034,3534,5077,101,3697,4898,101,-163,179,0,5149,7101,141,6094,7804,145,-945,-703,-4
5990-7394,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 8:56,2,10.05,4,Blue,bot,huanfeng,Suning,Aphelios,Senna,Mordekaiser,Olaf,Elise,Kassadin,1853,1,4,1,10,19,9,1,0,0,0,0,0,0,0,0.6152,0.9066,,,,,,,,,,,,,,,,,,,,,,,,,,23102,748.041,0.349052,283.6158,354.9811,15,0.4857,5,0.1619,6,28,0.9066,15547,11491,372.0777,0.280081,12650,,314,281,33,9,9,10.1673,4138,3133,83,3616,3227,91,522,-94,-8,6031,5251,132,5540,5536,130,491,-285,2
5990-7394,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 8:56,2,10.05,5,Blue,sup,SwordArt,Suning,Thresh,Senna,Mordekaiser,Olaf,Elise,Kassadin,1853,1,1,2,11,19,9,0,0,0,0,0,0,0,1,0.6152,0.9066,,,,,,,,,,,,,,,,,,,,,,,,,,3615,117.0534,0.0546196,397.2693,460.6368,42,1.36,14,0.4533,14,93,3.0113,7948,3892,126.0227,0.0948679,7000,,36,36,0,0,0,1.1657,2290,2059,14,2209,2691,13,81,-632,1,3778,3838,20,3495,4494,20,283,-656,0
5990-7395,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 9:45,3,10.05,6,Red,top,Biubiu,Suning,Ornn,Senna,Elise,Aphelios,Blitzcrank,Mordekaiser,1821,1,4,0,8,16,3,1,0,0,0,0,0,0,0,0.5272,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,10392,342.4053,0.187958,522.8995,718.1549,13,0.4283,4,0.1318,5,25,0.8237,10649,6659,219.4069,0.175494,9375,,188,184,4,4,0,6.1944,3115,4460,75,2929,4374,73,186,86,2,4588,6513,107,4372,6564,110,216,-51,-3
5990-7395,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 9:45,3,10.05,7,Red,jng,SofM,Suning,Sejuani,Senna,Elise,Aphelios,Blitzcrank,Mordekaiser,1821,1,1,0,11,16,3,0,0,0,0,0,0,0,0,0.5272,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,5790,190.7743,0.104722,682.5041,429.1928,33,1.0873,16,0.5272,11,73,2.4053,9566,5576,183.7232,0.14695,8575,,142,22,120,75,8,4.6787,3220,3320,55,2972,2979,64,248,341,-9,5094,5312,93,4600,5190,104,494,122,-11
5990-7395,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 9:45,3,10.05,8,Red,mid,Angel,Suning,Kassadin,Senna,Elise,Aphelios,Blitzcrank,Mordekaiser,1821,1,1,0,7,16,3,0,0,0,0,0,0,0,0,0.5272,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,9899,326.1614,0.179041,621.3839,436.8369,12,0.3954,4,0.1318,8,29,0.9555,12324,8334,274.5964,0.219641,10975,,294,258,36,21,8,9.687,3203,4861,84,3724,5055,100,-521,-194,-16,5066,7294,138,5488,7843,154,-422,-549,-16
5990-7395,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 9:45,3,10.05,9,Red,bot,huanfeng,Suning,Varus,Senna,Elise,Aphelios,Blitzcrank,Mordekaiser,1821,1,8,1,8,16,3,2,2,0,0,1,0,1,0,0.5272,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,24845,818.6161,0.449366,219.6046,425.4036,14,0.4613,16,0.5272,4,44,1.4498,17220,13230,435.9143,0.34868,14200,,335,295,40,28,4,11.0379,3628,3031,92,3184,3333,88,444,-302,4,7140,5246,141,4701,4865,116,2439,381,25
5990-7395,complete,https://lpl.qq.com/es/stats.shtml?bmid=5990,LPL,2020,Spring,0,3/22/2020 9:45,3,10.05,10,Red,sup,SwordArt,Suning,Thresh,Senna,Elise,Aphelios,Blitzcrank,Mordekaiser,1821,1,2,2,11,16,3,0,0,0,0,1,1,0,0,0.5272,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,4363,143.7562,0.0789126,469.3245,526.2273,59,1.944,9,0.2965,14,83,2.7348,8135,4145,136.5733,0.109235,7400,,29,29,0,0,0,0.9555,2625,2770,14,2012,2259,13,613,511,1,4018,3802,23,3378,3256,22,640,546,1
5996-7408,complete,https://lpl.qq.com/es/stats.shtml?bmid=5996,LPL,2020,Spring,0,3/24/2020 12:04,1,10.05,1,Blue,top,Biubiu,Suning,Aatrox,Elise,Senna,Sett,Qiyana,Pantheon,1803,1,2,0,9,15,3,0,0,0,0,1,0,1,0,0.4992,0.599,,,,,,,,,,,,,,,,,,,,,,,,,,9208,306.4226,0.163954,593.9101,361.2646,13,0.4326,6,0.1997,4,31,1.0316,10316,6362,211.7138,0.171812,8875,,196,176,20,15,0,6.5225,2723,4171,63,3180,4374,84,-457,-203,-21,4414,6947,114,5027,7102,140,-613,-155,-26
5996-7408,complete,https://lpl.qq.com/es/stats.shtml?bmid=5996,LPL,2020,Spring,0,3/24/2020 12:04,1,10.05,2,Blue,jng,SofM,Suning,Trundle,Elise,Senna,Sett,Qiyana,Pantheon,1803,1,1,0,11,15,3,0,0,0,0,1,1,0,0,0.4992,0.599,,,,,,,,,,,,,,,,,,,,,,,,,,4537,150.9817,0.0807842,909.8835,651.381,19,0.6323,29,0.9651,18,72,2.396,10408,6454,214.7754,0.174297,9950,,174,55,119,72,13,5.7903,3289,3745,73,2861,3255,60,428,490,13,4565,5580,102,3996,4554,84,569,1026,18
5996-7408,complete,https://lpl.qq.com/es/stats.shtml?bmid=5996,LPL,2020,Spring,0,3/24/2020 12:04,1,10.05,3,Blue,mid,Angel,Suning,Kassadin,Elise,Senna,Sett,Qiyana,Pantheon,1803,1,7,2,4,15,3,1,1,0,0,1,0,1,0,0.4992,0.599,,,,,,,,,,,,,,,,,,,,,,,,,,16911,562.7621,0.301111,592.3794,474.8752,12,0.3993,5,0.1664,7,32,1.0649,14892,10938,363.9933,0.295386,12755,,273,255,18,14,0,9.0849,3347,4682,91,3324,4778,94,23,-96,-3,5524,7504,147,4767,7122,139,757,382,8
